text,label,label_confidence,hate_speech,offensive_language,neither
"black dynamite! 😂😂😂😂😂😂 ""all the hoes gone <mixedpunct> my dick harder than slavery!"" *wall-slides*",1,1.0,0,3,0
black bitches don't be kickin up in our school. bitches still comin wit durags still on they head nd shit.,0,1.0,3,0,0
black cops want to kill white citizens. spic cops want to kill anglo citizens. zigeuner cops are all rapists.,0,1.0,3,0,0
black people like <user> disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity,0,1.0,3,0,0
black twitter needs to get off paul george dick about him impregnating a stripper. wiz did. tyga did. kanye turned a hoe into a housewife,1,1.0,0,3,0
blah blah idgaf bout you crazy ass bitch,1,1.0,0,3,0
blah blah blah blah.. how it sound when these bitches talk 😒😴,1,1.0,0,3,0
blah. in all honesty.... i just need some pussy. that's it,1,1.0,0,3,0
"blocked his fuzzy butt😊 .<user>: <user> <user> <user> ignore this low life creature....""",1,1.0,0,3,0
"blonde bitch wit her blue eyes, like butter when she spread",1,1.0,0,3,0
blow up the pussy like hussein. bitch look at me crazy like who's sane? <user>,1,1.0,0,3,0
blows my mind how some guys have these model type girls then cheat on them with some ghetto hoe.,1,1.0,0,3,0
bobby bitch dropping in five minutes though .... let that sink in 🙌🙌,1,1.0,0,3,0
bobby bitch>hot nigga,1,1.0,0,3,0
bobby stole the black from gabby. pedro: but she kept all the ghetto. #lifemade,1,1.0,0,3,0
"bomb your house, then fuck your bitch. all hail al qaeda",1,1.0,0,3,0
bond had the hoes and the money bourne kicked ass no gadgets hawk always let a bitch die,1,1.0,0,3,0
boosie ran this hoe,1,1.0,0,3,0
bored then a hoe in the auditorium 😭🔫 hmu! <url>,1,1.0,0,3,0
bored then a hoe! listening to these fuck ass adults lecturing us with <user> <url>,1,1.0,0,3,0
boss ass bitch remix 😂😂😭 <url>,1,1.0,0,3,0
bossd up on my old hoes,1,1.0,0,3,0
boston's jihadi nest and student arm of the muslim brotherhood » joe for america <url> via <user>,2,1.0,0,0,3
both but that was the old me lol rt <user> u be havin bitches on deck for the sex or it's a new joint every time?,1,1.0,0,3,0
both of my bitches drive range rovers,1,1.0,0,3,0
both of them hoes losers and need to hit the gym,1,1.0,0,3,0
both y'all pussy son beat it <url>,1,1.0,0,3,0
bought that bitch mozzarella sticks. bitches love mozzarella sticks,1,1.0,0,3,0
bought these bitches breakfast and now getting kissed on my cheeks non stop...lol. check out is literally in 5 mins tho,1,1.0,0,3,0
"bought this lp in manchester the other week, had no idea it was coloured vinyl. man what a steal <exclaim> #vinylgasm #re-machined",2,1.0,0,0,3
bout tht time where the hoes are gettin dicked down,1,1.0,0,3,0
bout to dub dis bitch,1,1.0,0,3,0
bout to get a breasts reduction these bitches be in the way😒,1,1.0,0,3,0
bout to put me some hoes on backpage .. try my pimp hand out! 😎👋💢,1,1.0,0,3,0
bout to unfollow all the bitches i follow currently and follow all new bitches. i need change in my life and i feel like that's a good start,1,1.0,0,3,0
bouta rasengan all these stupid bitches,1,1.0,0,3,0
"bow down bitches, bow down bitchess",1,1.0,0,3,0
bowling green's campus looks old as fuck. like state penitentiary old. but they do have a lot of bitches so i guess that counts for a lot,1,1.0,0,3,0
"boy yo bitch a lame , dont nobody know her but you",1,1.0,0,3,0
boy a bitch still ain't got the proper amount of sleep 😂😭✋😩,1,1.0,0,3,0
boy damn jitt got his ass bitch slapped in da court yard comin to 6th period 😂😂😂 i was yelln n shit,1,1.0,0,3,0
boy! 😂😂😂 rt <user>: some hoes be setting themselves up for failure shit be so funny <exclaim> i'm sleep tho 😎😎😂😂 <url>,1,1.0,0,3,0
boyfriends and brothers will drop off and pick up bitches from their fast food job as long as their promised a free meal.,1,1.0,0,3,0
boys dont wanna seem like bitch thats why they dont express feelings like us females do,1,1.0,0,3,0
"boys want bad bitches , and dummies. men want strong women who respect themselves and support his grind while handling hers.",1,1.0,0,3,0
boyyyyy if i had a bitch who pussy taste lil mama's spaghetti.... that would b 1 happy bitch <exclaim> … <url>,1,1.0,0,3,0
brackin in da bity boolin wit sum bitches straight bleedin,1,1.0,0,3,0
"brag bout your hoes, you prolly get 0 to no pussy.",1,1.0,0,3,0
brag to you about the hoes he hittin and when you ask for a pic he show you some sorry ass female.. then all you can do is laugh..,1,1.0,0,3,0
break shit fuck the law....grrrr...fuck that shit...punch that bitch!,1,1.0,0,3,0
breakfast fried chicken jerk chicken tater tots white rice nd press yellow rice nd beans mac nd cheese <url>,2,1.0,0,0,3
breaking news: ur a little bitch,1,1.0,0,3,0
"breakup anthem 🚨🚨🚨""we threw shidd lemme just fall back pick up my side hoes cuz i stayed in contact"" 😎 <url>",1,1.0,0,3,0
breezy gotta sleep this hoe,1,1.0,0,3,0
"briahna told me the best advice i ever gave her was that it ""aint nothing to cut dat bitch off"" lmao.",1,1.0,0,3,0
"brie said ""we were together since before we were born."" you guys are twins.. duh bitch. omg who wrote the script <mixedpunct> #bellatwins",1,1.0,0,3,0
brilliant job by <user> to limp it back to the pits without causing a yellow. wish he didn't need to though. #plm,2,1.0,0,0,3
"britt attitude be for no reason , bitch mad at breakfast 😂😂",1,1.0,0,3,0
bro i'm bored then a hoe rt,1,1.0,0,3,0
bro what in the fuck y'all bitches thinking ... that is not ok,1,1.0,0,3,0
"bro's before hoes, not bro's over your girlfriend",1,1.0,0,3,0
"bro's before hoes, not bro's over your girlfriend...",1,1.0,0,3,0
broke bitches be like oh he got monn-neyyy,1,1.0,0,3,0
broke bitches on my tl...,1,1.0,0,3,0
broke bitches that talk shit those the ones that i stunt for 😎,1,1.0,0,3,0
"broke bitches that talk shit, now them the bitches i stunt for ✊",1,1.0,0,3,0
broke hoes always wanna argue u ain't ate all day were u get that energy from 😂😂,1,1.0,0,3,0
brooo chinese sounds goooood then a hoe rn but my momma making carne con chile so i guess i'm gucci with that 😏👌,1,1.0,0,3,0
brown is a color so my eyes are colored,2,1.0,0,0,3
brrr hoe dichter bij het sint gebeuren hoe racistischer de drek op twitter en het komt nagenoeg alleen van de prozwartepieten hoek. engvolk,1,1.0,0,3,0
bruh i'm ready to get this four wheeler that bitch is fast asf,1,1.0,0,3,0
bruh bitches be wearing heels and club outfits to school and shit 😩😂💀,1,1.0,0,3,0
bruh this niggah always falls asleep ! 😒😑,1,1.0,0,3,0
bruh went so hard on that bitch he deserves pimp of the year,1,1.0,0,3,0
bruh. sasuke and sakuras daughter gonna be a bad uchiha bitch,1,1.0,0,3,0
bruh. pt. 2 jaxon1114 killed this hoe too last night while we was sleep. <url>,1,1.0,0,3,0
bruhhhh hoes ass laws had to fuck up the fun 😔😔,1,1.0,0,3,0
bruised ankle is a bitch,1,1.0,0,3,0
"brutus looking girl getting off the elevator as i'm walking into a different one... no bitch u can't come in, u can't u can't come in.",1,1.0,0,3,0
bryant must think he's so cute going out w his stupid ass friends and leaving me here but watch when he gets back 👊💥👊💢👊✨ lil bitch,1,1.0,0,3,0
bsd bitch make it clap,1,1.0,0,3,0
bt bitches && niggahs always had there hand out,1,1.0,0,3,0
build a bear <<<< build a bitch,1,1.0,0,3,0
"bull color schemes? dull, you stupid bitch. duke wears bold pastel colors. bull makes no sense.",1,1.0,0,3,0
bullying laws are for pussies.,1,1.0,0,3,0
bum ass hoe,1,1.0,0,3,0
bum bitch won't even my type,1,1.0,0,3,0
bumpin that nigga nigga rick ross b.m.f this hoe going harrrrd highh outside enjoying this weather,1,1.0,0,3,0
bussin bitches with my gwale' gwalas,1,1.0,0,3,0
bussy rt <user>: is that avi pussy poppin on a handstand <question>,1,1.0,0,3,0
"bust a nicca head,smack a hoe and shoot the club up! 😂rt <user>: <user> <user> so what we doing <question>",1,1.0,0,3,0
bust in dat bitch face i don't want sons! -- <user>,1,1.0,0,3,0
busted my lip playing ball so now i can't enjoy pussy and this delicious mango,1,1.0,0,3,0
but i callin out da race card. ain't no colored podcasts out dare,2,1.0,0,0,3
but i can't buy tomorrow. that's why i go hard hoe.,1,1.0,0,3,0
but i can't get her to smoke unless i bitch about it. the struggles of having a girl who doesn't... in actuality it's a great thing.,1,1.0,0,3,0
but i have the hoes 😞 <url>,1,1.0,0,3,0
but i'm calling this bitch yeah ok after you called me i return calls especially if it ain't my girl… <url>,1,1.0,0,3,0
"but bitch you gon shave or wax that pussy before i bless it, foh.",1,1.0,0,3,0
but bitches be mad than a mf when they don't know what i'm doing & how i getting it 💯,1,1.0,0,3,0
"but if you knew , bitch you'll do better 👊",1,1.0,0,3,0
but no one calls him a pussy for his injuries,1,1.0,0,3,0
but not prettier than amber's. rt <user>: her pussy is pretty,1,1.0,0,3,0
but she a bad bad bitch make you late for it.,1,1.0,0,3,0
but she can shade the shit out a bitch rt <user>: #yourwifecantread,1,1.0,0,3,0
but she is a hoe.? — idk about that <url>,1,1.0,0,3,0
but staying up gon be a bitch.,1,1.0,0,3,0
but they only talk on twitter bc pussies in real life,1,1.0,0,3,0
but this emotional shit is absolutely for the birds.....,1,1.0,0,3,0
but who is me 💁to talk 🔊 about the next bitch flexing 💪 when☝️ i done don it before 🙌👍🙏,1,1.0,0,3,0
but why did this bitch just follow me...don't even like u <user>,1,1.0,0,3,0
but why does my school always have prom on friday the 13th like this isn't some freddy vs jason shit even tho some bitches gonna look it 😪,1,1.0,0,3,0
"but you love me, you don't wanna be with nobody else, blah blah.. bullshit fa the birds..",1,1.0,0,3,0
"but you.. nvm <user>: i don't see why men disrespect women by calling them offensive names like ""bitch"", ""hoe"", ""slut"", or ""female"". smh",1,1.0,0,3,0
butters get all the hoes,1,1.0,0,3,0
"bye, bye charlie strong.",2,1.0,0,0,3
bytch was an infant... «<user> how the hell this bitch 18 talking bout how much she remember bout pac before he died <mixedpunct> !»,1,1.0,0,3,0
cleary diz princess iz a bad bitch. <url>,1,1.0,0,3,0
caleb needs to stop being a little bitch.,1,1.0,0,3,0
caleb's a dick and hanna's a bitch i hate them both now 😪😡😡😡,1,1.0,0,3,0
"call a hoe a hoe, and a rat a rat",1,1.0,0,3,0
call dat bitch... <url>,1,1.0,0,3,0
"call me a dumb bitch but ion even know wtf ""ebola"" is ✋😂",1,1.0,0,3,0
call of duty out this bitch,1,1.0,0,3,0
calling it am early night heartache is a bitch #broken,1,1.0,0,3,0
"calling out teabaggers, conservatives on their bs: <url> via <user>",2,1.0,0,0,3
cam newton is such a little girl like grow up and quit actin like a bitch,1,1.0,0,3,0
cam newton is such a pussy he needs to grow up and learn he isn't a hotshot any more,1,1.0,0,3,0
came home and found my cat sleeping on my pillow ;c i love that niggah.,1,1.0,0,3,0
camo day! catch me at school huntin' for basic bitches <url>,1,1.0,0,3,0
can charlie crist pull one over on rick scott? well he did pull one over on #floridaprimary dems tonite. #tpot #election2014,2,1.0,0,0,3
can dick sherman get caught doing blow of a tranny hooker some time soon please? preferably pete carroll,1,1.0,0,3,0
can i bring another bitch can we have a threesome or nahhh,1,1.0,0,3,0
can i bring another bitch or nah,1,1.0,0,3,0
can i get some good neck out dis hoe?,1,1.0,0,3,0
can i have a bad bitch without no flaws? come to meet me without no drawers?,1,1.0,0,3,0
can i have a bad bitch without no flawwssss,1,1.0,0,3,0
can i pay you to stop being a lil bitch? gah damn shut the fuck up!,1,1.0,0,3,0
can i sit on your face — sit on a hot stove bitch <url>,1,1.0,0,3,0
can my school please fuckin remove these random ass trash cans in the middle of the hallway that i always fuckin run into,1,1.0,0,3,0
can never follow bitches who's bios look like this <url>,1,1.0,0,3,0
can really hold phone convos in my house with this trash ass service,1,1.0,0,3,0
can someone beat justin beibers ass? he's such little pussy.,1,1.0,0,3,0
can someone get me cheese and crackers,2,1.0,0,0,3
can someone treat me to some grub? i'm broke bitch over here.,1,1.0,0,3,0
can these birds shut the fuck up,1,1.0,0,3,0
can this bitch already update 😒,1,1.0,0,3,0
can this bitch hurry up... #ineedmyeigth,1,1.0,0,3,0
can u say hoe hoe hoe? ewww she was nasty. i was so mean to her on the daily. i'll spare the details lol.,1,1.0,0,3,0
can we revisit <user>'s idea of two teams of <user> playing against each other? i would like to see a game every now & then.,2,1.0,0,0,3
can you catch a box hoe ?,1,1.0,0,3,0
can you imagine tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful,1,1.0,0,3,0
can't be a major nigga with a minor hoe,1,1.0,0,3,0
can't be many things worse than having cops interrupted because a friggin yankee game is still going on.,2,1.0,0,0,3
can't beat a score of 12 on flappy bird #givingup,2,1.0,0,0,3
can't even sleep in the fucking car because this mother fucker drives like a retard and pumps the breaks too hard,1,1.0,0,3,0
can't find my bc powder .. i'll just chug this children's advil,2,1.0,0,0,3
"can't fuck wit no bitch ugly friends,",1,1.0,0,3,0
can't fuck with no bitches. just can't do it.,1,1.0,0,3,0
can't get no pussy to kirk franklin idc how long it's been for ya,1,1.0,0,3,0
can't have a bitch with no future or goals. i love kids but if you're not a parent first i can't deal with you,1,1.0,0,3,0
can't keep a bitch but its cool cause money still around,1,1.0,0,3,0
can't keep a shallow bitch if ya pockets ain't deep.,1,1.0,0,3,0
"can't let nobody play my gta, bitches like using up all ya ammo n gettin ya dude kilt by the cops",1,1.0,0,3,0
can't neva be a sucka for no bitch.. that ain't me,1,1.0,0,3,0
can't no hoe #fixmylife,1,1.0,0,3,0
can't save these hoes,1,1.0,0,3,0
can't stand a bitch that always feels the need to be doing somethin. sit your ass at home and be bored you ain't gotta be a hoe all the time,1,1.0,0,3,0
can't stand a sob ass bitch,1,1.0,0,3,0
can't stand ghetto ratchet ass mofos 👎😒,1,1.0,0,3,0
can't stand that faggot.,0,1.0,3,0,0
can't stand the yankees but jeter hitting a home run in his final at bat in nyc would be cool. getting beaned would be better!,2,1.0,0,0,3
"can't stand when i see a female just get out of relationship & 2 days later their ""talking"" to another guy , hoes gonna be hoes smh",1,1.0,0,3,0
can't stop eating graham crackers,2,1.0,0,0,3
can't tell if mexico has been impressive or if brazil has just been trash today,2,1.0,0,0,3
"can't tell me shit, cuz ion care bitch.",1,1.0,0,3,0
can't trust these hoes... and when i say hoes i mean dudes to,1,1.0,0,3,0
can't wait till my bitches get here 💃,1,1.0,0,3,0
can't wait to put this down payment on my bitch,1,1.0,0,3,0
can't wait to see my bitch dutchess,1,1.0,0,3,0
can't worry bout a bitch that ain't worried bout me,1,1.0,0,3,0
cancel that bitch like ninooo,1,1.0,0,3,0
"cancel that hoe! ""<user>: it ain't nothing to cut that b!tch off!""",1,1.0,0,3,0
